Date,Symbol,Status,Detail
25-06-2021,ZOTA,MATCH,Common
25-06-2024,ATULAUTO,MATCH,Common
25-06-2024,BANCOINDIA,MATCH,Common
25-06-2024,DRREDDY,MATCH,Common
25-06-2024,IZMO,MATCH,Common
25-06-2024,JINDALPHOT,MATCH,Common
25-06-2024,PATANJALI,MATCH,Common
25-06-2024,PGIL,MATCH,Common
25-06-2025,ATUL,MATCH,Common
25-06-2025,BPCL,MATCH,Common
25-06-2025,CLSEL,MATCH,Common
25-06-2025,CRAFTSMAN,MATCH,Common
25-06-2025,INDRAMEDCO,MATCH,Common
25-06-2025,JKLAKSHMI,MATCH,Common
25-06-2025,KIRLOSBROS,MATCH,Common
25-06-2025,MAHSEAMLES,MATCH,Common
25-06-2025,MGL,MATCH,Common
25-06-2025,NESTLEIND,MATCH,Common
25-06-2026,SAKSOFT,MATCH,Common
25-07-2022,NAVINFLUOR,MATCH,Common
25-07-2022,VINATIORGA,MATCH,Common
25-07-2023,GODFRYPHLP,MATCH,Common
25-07-2023,MSPL,MATCH,Common
25-07-2023,NBCC,MATCH,Common
25-07-2023,SOBHA,MATCH,Common
25-07-2023,WEL,MATCH,Common
25-07-2024,ADVENZYMES,MATCH,Common
25-07-2024,CCL,MATCH,Common
25-07-2024,JAMNAAUTO,MATCH,Common
25-07-2024,VIMTALABS,MATCH,Common
25-07-2024,YATHARTH,MATCH,Common
25-08-2020,BCG,MATCH,Common
25-08-2020,INDOSTAR,MATCH,Common
25-08-2020,SHANTIGEAR,MATCH,Common
25-08-2021,ADANIPORTS,MATCH,Common
25-08-2021,HIRECT,MATCH,Common
25-08-2021,INDIGO,MATCH,Common
25-08-2021,OPTIEMUS,MATCH,Common
25-08-2021,SBICARD,MATCH,Common
25-08-2021,SWSOLAR,MATCH,Common
25-08-2022,HNDFDS,MATCH,Common
25-08-2022,PNCINFRA,MATCH,Common
25-08-2022,SJS,MATCH,Common
25-08-2022,WALCHANNAG,MATCH,Common
25-08-2023,HFCL,MATCH,Common
25-08-2025,DIFFNKG,MATCH,Common
25-08-2025,JINDALPHOT,MATCH,Common
25-09-2019,MAHLIFE,MATCH,Common
25-09-2023,APOLLOHOSP,MATCH,Common
25-09-2023,APTUS,MATCH,Common
25-09-2023,BALRAMCHIN,MATCH,Common
25-09-2023,LALPATHLAB,MATCH,Common
25-09-2023,MAHASTEEL,MATCH,Common
25-09-2024,RENUKA,MATCH,Common
25-09-2025,RACLGEAR,MATCH,Common
25-10-2019,HAL,MATCH,Common
25-10-2022,LT,MATCH,Common
25-10-2022,RAILTEL,MATCH,Common
25-10-2022,SYNGENE,MATCH,Common
25-10-2022,UNITDSPR,MATCH,Common
25-11-2019,CUB,MATCH,Common
25-11-2019,NATCOPHARM,MATCH,Common
25-11-2020,CENTRUM,MATCH,Common
25-11-2020,FLUOROCHEM,MATCH,Common
25-11-2020,GALLANTT,MATCH,Common
25-11-2020,GANDHITUBE,MATCH,Common
25-11-2020,HINDOILEXP,MATCH,Common
25-11-2020,LAOPALA,MATCH,Common
25-11-2020,MANAPPURAM,MATCH,Common
25-11-2020,SANGAMIND,MATCH,Common
25-11-2021,AFFLE,MATCH,Common
25-11-2021,JINDALPOLY,MATCH,Common
25-11-2022,CARERATING,MATCH,Common
25-11-2022,GOODYEAR,MATCH,Common
25-11-2022,KINGFA,MATCH,Common
25-11-2022,LTF,MATCH,Common
25-11-2022,RELINFRA,MATCH,Common
25-11-2022,SONATSOFTW,MATCH,Common
25-11-2024,AZAD,MATCH,Common
25-11-2024,BAJAJHCARE,MATCH,Common
25-11-2024,CHAMBLFERT,MATCH,Common
25-11-2024,HBLENGINE,MATCH,Common
25-11-2024,HESTERBIO,MATCH,Common
25-11-2024,JISLJALEQS,MATCH,Common
25-11-2024,MANAKCOAT,MATCH,Common
25-11-2024,MANINFRA,MATCH,Common
25-11-2025,CENTURYPLY,MATCH,Common
26-02-2021,CCAVENUE,MATCH,Common
26-02-2021,DYNAMATECH,MATCH,Common
26-02-2026,TRIVENI,MATCH,Common
26-03-2019,AARTIIND,MATCH,Common
26-03-2019,CARBORUNIV,MATCH,Common
26-03-2019,ESABINDIA,MATCH,Common
26-03-2019,SOBHA,MATCH,Common
26-03-2021,SAKAR,MATCH,Common
26-04-2019,SBILIFE,MATCH,Common
26-04-2021,GOKEX,MATCH,Common
26-04-2021,IGARASHI,MATCH,Common
26-04-2021,INDRAMEDCO,MATCH,Common
26-04-2021,INGERRAND,MATCH,Common
26-04-2021,JAYBARMARU,MATCH,Common
26-04-2021,SHREDIGCEM,MATCH,Common
26-04-2021,SIGMAADV,MATCH,Common
26-04-2022,PATANJALI,MATCH,Common
26-04-2022,RAMKY,MATCH,Common
26-04-2023,CIEINDIA,MATCH,Common
26-04-2023,CRISIL,MATCH,Common
26-04-2023,DATAMATICS,MATCH,Common
26-04-2023,GIPCL,MATCH,Common
26-04-2023,GSPL,MATCH,Common
26-04-2024,COROMANDEL,MATCH,Common
26-04-2024,INDSWFTLAB,MATCH,Common
26-05-2020,MCX,MATCH,Common
26-05-2021,ACCELYA,MATCH,Common
26-05-2021,GVT&D,MATCH,Common
26-05-2022,BAJAJ-AUTO,MATCH,Common
26-05-2023,ISGEC,MATCH,Common
26-05-2023,PRINCEPIPE,MATCH,Common
26-05-2023,PSPPROJECT,MATCH,Common
26-05-2025,RELTD,MATCH,Common
26-05-2026,EXIDEIND,MATCH,Common
26-05-2026,IFCI,MATCH,Common
26-06-2019,CAPLIPOINT,MATCH,Common
26-06-2019,GRASIM,MATCH,Common
26-06-2019,JKIL,MATCH,Common
26-06-2019,SUPREMEIND,MATCH,Common
26-06-2020,REFEX,MATCH,Common
26-06-2023,COLPAL,MATCH,Common
26-06-2023,GANESHHOU,MATCH,Common
26-06-2023,GPPL,MATCH,Common
26-06-2023,JKTYRE,MATCH,Common
26-06-2023,SHAREINDIA,MATCH,Common
26-06-2024,ABBOTINDIA,MATCH,Common
26-06-2024,AMBER,MATCH,Common
26-06-2024,GHCLTEXTIL,MATCH,Common
26-06-2024,INDSWFTLAB,MATCH,Common
26-06-2024,LGBBROSLTD,MATCH,Common
26-06-2024,ORIENTCEM,MATCH,Common
26-06-2024,SASKEN,MATCH,Common
26-06-2025,APOLLOHOSP,MATCH,Common
26-06-2025,IOC,MATCH,Common
26-06-2025,PNB,MATCH,Common
26-07-2019,ADANIGREEN,MATCH,Common
26-07-2021,SUNTV,MATCH,Common
26-07-2023,COHANCE,MATCH,Common
26-07-2023,LICHSGFIN,MATCH,Common
26-07-2023,LUXIND,MATCH,Common
26-07-2023,RUPA,MATCH,Common
26-07-2023,SAMMAANCAP,MATCH,Common
26-07-2023,SHARDAMOTR,MATCH,Common
26-07-2023,TATAINVEST,MATCH,Common
26-07-2023,WEBELSOLAR,MATCH,Common
26-07-2024,ASIANTILES,MATCH,Common
26-07-2024,CREST,MATCH,Common
26-07-2024,DCW,MATCH,Common
26-07-2024,IGARASHI,MATCH,Common
26-07-2024,MUNJALAU,MATCH,Common
26-07-2024,NYKAA,MATCH,Common
26-07-2024,PDSL,MATCH,Common
26-07-2024,PSB,MATCH,Common
26-07-2024,PTC,MATCH,Common
26-07-2024,RENUKA,MATCH,Common
26-07-2024,SRF,MATCH,Common
26-07-2024,TATACOMM,MATCH,Common
26-07-2024,ZAGGLE,MATCH,Common
26-08-2019,DABUR,MATCH,Common
26-08-2019,DMART,MATCH,Common
26-08-2019,PETRONET,MATCH,Common
26-08-2019,RELAXO,MATCH,Common
26-08-2019,SUNTECK,MATCH,Common
26-08-2020,JWL,MATCH,Common
26-08-2020,TBZ,MATCH,Common
26-08-2021,BPCL,MATCH,Common
26-08-2021,ESABINDIA,MATCH,Common
26-08-2022,KPIL,MATCH,Common
26-08-2022,SJVN,MATCH,Common
26-08-2024,GOODLUCK,MATCH,Common
26-08-2024,HONASA,MATCH,Common
26-08-2024,JAGSNPHARM,MATCH,Common
26-08-2025,RTNINDIA,MATCH,Common
26-09-2024,SBCL,MATCH,Common
26-10-2021,IIFL,MATCH,Common
26-10-2023,SWANCORP,MATCH,Common
26-11-2018,AXISBANK,MATCH,Common
26-11-2018,VIPIND,MATCH,Common
26-11-2019,TI,MATCH,Common
26-11-2019,TORNTPHARM,MATCH,Common
26-11-2020,AUROPHARMA,MATCH,Common
26-11-2020,AVADHSUGAR,MATCH,Common
26-11-2020,AVANTIFEED,MATCH,Common
26-11-2020,BAJAJ-AUTO,MATCH,Common
26-11-2020,BAJAJCON,MATCH,Common
26-11-2020,GHCL,MATCH,Common
26-11-2020,GREENLAM,MATCH,Common
26-11-2020,KIRIINDUS,MATCH,Common
26-11-2020,NAHARSPING,MATCH,Common
26-11-2020,RUBYMILLS,MATCH,Common
26-11-2020,SHANTIGEAR,MATCH,Common
26-11-2021,CIPLA,MATCH,Common
26-11-2024,BIOCON,MATCH,Common
26-11-2024,ETHOSLTD,MATCH,Common
26-11-2024,FACT,MATCH,Common
26-11-2024,KCP,MATCH,Common
26-11-2024,RUBYMILLS,MATCH,Common
26-11-2024,SWARAJENG,MATCH,Common
26-11-2024,TIRUMALCHM,MATCH,Common
26-11-2025,FINOPB,MATCH,Common
26-11-2025,HUDCO,MATCH,Common
26-11-2025,INDIGO,MATCH,Common
26-11-2025,PHOENIXLTD,MATCH,Common
26-12-2018,PIIND,MATCH,Common
26-12-2019,FIEMIND,MATCH,Common
26-12-2019,KICL,MATCH,Common
26-12-2019,TRIVENI,MATCH,Common
26-12-2022,WEL,MATCH,Common
26-12-2023,YUKEN,DIFF,Only in File2 (1707)
26-12-2023,DCW,DIFF,Common
26-12-2023,GREAVESCOT,DIFF,Common
26-12-2023,GUJALKALI,DIFF,Common
26-12-2023,SULA,DIFF,Common
26-12-2024,AARTIPHARM,MATCH,Common
26-12-2024,CAMPUS,MATCH,Common
26-12-2024,HINDPETRO,MATCH,Common
26-12-2025,MARICO,MATCH,Common
27-01-2020,PATANJALI,MATCH,Common
27-01-2022,PSPPROJECT,MATCH,Common
27-01-2023,YUKEN,MISSING_IN_FILE1,Only in File2 (1707)
27-01-2025,RPGLIFE,MATCH,Common
27-02-2026,SARDAEN,MATCH,Common
27-03-2019,AIAENG,MATCH,Common
27-03-2019,HCLTECH,MATCH,Common
27-03-2019,JSWENERGY,MATCH,Common
27-03-2019,PGHL,MATCH,Common
27-03-2019,SIEMENS,MATCH,Common
27-03-2023,ABBOTINDIA,MATCH,Common
27-03-2023,ALKEM,MATCH,Common
27-03-2023,DRREDDY,MATCH,Common
27-04-2020,AARTIIND,MATCH,Common
27-04-2020,BHARATRAS,MATCH,Common
27-04-2020,DEEPAKNTR,MATCH,Common
27-04-2020,NEOGEN,MATCH,Common
27-04-2020,PFIZER,MATCH,Common
27-04-2020,SRF,MATCH,Common
27-04-2020,TATACONSUM,MATCH,Common
27-04-2020,TORNTPOWER,MATCH,Common
27-04-2021,BHARATRAS,MATCH,Common
27-04-2021,CARERATING,MATCH,Common
27-04-2021,JINDALSAW,MATCH,Common
27-04-2021,KIOCL,MATCH,Common
27-04-2021,OFSS,MATCH,Common
27-04-2021,SUDARSCHEM,MATCH,Common
27-04-2021,SUNTV,MATCH,Common
27-04-2022,OMAXE,MATCH,Common
27-04-2023,BANKINDIA,MATCH,Common
27-04-2023,COFORGE,MATCH,Common
27-04-2023,FSL,MATCH,Common
27-04-2023,RBLBANK,MATCH,Common
27-04-2023,RML,MATCH,Common
27-04-2026,INDUSINDBK,MATCH,Common
27-04-2026,LINCOLN,MATCH,Common
27-04-2026,RKFORGE,MATCH,Common
27-04-2026,RRKABEL,MATCH,Common
27-04-2026,SOUTHBANK,MATCH,Common
27-04-2026,SUNPHARMA,MATCH,Common
27-05-2019,CROMPTON,MATCH,Common
27-05-2019,NESTLEIND,MATCH,Common
27-05-2019,SOLARA,MATCH,Common
27-05-2019,TCI,MATCH,Common
27-05-2020,TIPSMUSIC,MATCH,Common
27-05-2021,CANTABIL,MATCH,Common
27-05-2021,ORISSAMINE,MATCH,Common
27-05-2021,SHARDAMOTR,MATCH,Common
27-05-2024,ZFCVINDIA,MATCH,Common
27-05-2025,SMLMAH,MATCH,Common
27-05-2026,CAMS,MATCH,Common
27-06-2019,BDL,MATCH,Common
27-06-2019,DREDGECORP,MATCH,Common
27-06-2019,JSWDULUX,MATCH,Common
27-06-2023,BAJAJELEC,MATCH,Common
27-06-2023,DIVISLAB,MATCH,Common
27-06-2023,SASKEN,MATCH,Common
27-06-2023,TIMKEN,MATCH,Common
27-06-2024,BIRLACORPN,MATCH,Common
27-06-2024,CEATLTD,MATCH,Common
27-06-2024,DRREDDY,MATCH,Common
27-06-2024,FSL,MATCH,Common
27-06-2024,UGROCAP,MATCH,Common
27-06-2025,PFOCUS,MATCH,Common
27-06-2025,SANGAMIND,MATCH,Common
27-07-2020,EPL,MATCH,Common
27-07-2021,GABRIEL,MATCH,Common
27-07-2022,PATANJALI,MATCH,Common
27-07-2022,SUNPHARMA,MATCH,Common
27-07-2023,ITI,MATCH,Common
27-08-2019,ASTRAL,MATCH,Common
27-08-2019,HONAUT,MATCH,Common
27-08-2019,PHOENIXLTD,MATCH,Common
27-08-2019,SOLARA,MATCH,Common
27-08-2019,UNITDSPR,MATCH,Common
27-08-2021,ICICIGI,MATCH,Common
27-08-2024,TATAINVEST,MATCH,Common
27-09-2019,ABB,MATCH,Common
27-09-2019,ASHAPURMIN,MATCH,Common
27-09-2021,ATULAUTO,MATCH,Common
27-09-2021,IDBI,MATCH,Common
27-09-2021,IMAGICAA,MATCH,Common
27-09-2021,LEMONTREE,MATCH,Common
27-09-2021,PATELENG,MATCH,Common
27-09-2021,SHOPERSTOP,MATCH,Common
27-09-2021,TFCILTD,MATCH,Common
27-09-2022,ASALCBR,MATCH,Common
27-09-2023,APOLLOHOSP,MATCH,Common
27-09-2023,APTUS,MATCH,Common
27-09-2023,BALRAMCHIN,MATCH,Common
27-09-2023,NYKAA,MATCH,Common
27-09-2024,GRINFRA,MATCH,Common
27-09-2024,LMW,MATCH,Common
27-09-2024,RENUKA,MATCH,Common
27-09-2024,ROLEXRINGS,MATCH,Common
27-09-2024,SHANTIGEAR,MATCH,Common
27-10-2020,CHOLAFIN,MATCH,Common
27-10-2022,BBL,MATCH,Common
27-10-2022,IRCON,MATCH,Common
27-10-2022,JAYBARMARU,MATCH,Common
27-10-2022,WEALTH,MATCH,Common
27-10-2025,BHARTIHEXA,MATCH,Common
27-10-2025,CIGNITITEC,MATCH,Common
27-10-2025,GESHIP,MATCH,Common
27-10-2025,GRAPHITE,MATCH,Common
27-10-2025,GRASIM,MATCH,Common
27-10-2025,HATSUN,MATCH,Common
27-10-2025,HEG,MATCH,Common
27-10-2025,IDBI,MATCH,Common
27-10-2025,RRKABEL,MATCH,Common
27-10-2025,WELCORP,MATCH,Common
27-11-2019,GOKULAGRO,MATCH,Common
27-11-2019,RATNAMANI,MATCH,Common
27-11-2020,APOLLO,MATCH,Common
27-11-2020,CREST,MATCH,Common
27-11-2020,EIMCOELECO,MATCH,Common
27-11-2020,HINDZINC,MATCH,Common
27-11-2020,TITAGARH,MATCH,Common
27-11-2025,MSPL,MATCH,Common
27-12-2018,OLECTRA,MATCH,Common
27-12-2019,DLINKINDIA,MATCH,Common
27-12-2019,RHIM,MATCH,Common
27-12-2021,BALRAMCHIN,MATCH,Common
27-12-2021,DEEPAKNTR,MATCH,Common
27-12-2021,DSSL,MATCH,Common
27-12-2021,IMPAL,MATCH,Common
27-12-2021,RESPONIND,MATCH,Common
27-12-2021,SJVN,MATCH,Common
27-12-2022,ASHOKA,MATCH,Common
27-12-2022,BAJAJELEC,MATCH,Common
27-12-2022,CUPID,MATCH,Common
27-12-2022,HINDALCO,MATCH,Common
27-12-2022,INDIGO,MATCH,Common
27-12-2022,MUKANDLTD,MATCH,Common
27-12-2022,NAVA,MATCH,Common
27-12-2022,SUNFLAG,MATCH,Common
27-12-2022,TALBROAUTO,MATCH,Common
27-12-2023,JKPAPER,MATCH,Common
27-12-2023,MAYURUNIQ,MATCH,Common
27-12-2023,UFLEX,MATCH,Common
27-12-2024,ABBOTINDIA,MATCH,Common
28-01-2019,MAHASTEEL,MATCH,Common
28-01-2020,AARTIIND,MATCH,Common
28-01-2022,NAVA,MATCH,Common
28-01-2022,SUMMITSEC,MATCH,Common
28-01-2025,SHREECEM,MATCH,Common
28-01-2026,BEL,MATCH,Common
28-01-2026,NTPC,MATCH,Common
28-01-2026,SHARDACROP,MATCH,Common
28-02-2023,FOSECOIND,MATCH,Common
28-03-2019,BOSCH-HCIL,MATCH,Common
28-03-2019,CASTROLIND,MATCH,Common
28-03-2019,EIHOTEL,MATCH,Common
28-03-2019,JSWDULUX,MATCH,Common
28-03-2019,TCI,MATCH,Common
28-03-2022,ARTEMISMED,MATCH,Common
28-03-2022,BEML,MATCH,Common
28-03-2022,BHARTIARTL,MATCH,Common
28-03-2022,GAIL,MATCH,Common
28-03-2022,SEAMECLTD,MATCH,Common
28-03-2023,ASHIANA,MATCH,Common
28-03-2023,ASIANHOTNR,MATCH,Common
28-03-2023,IIFL,MATCH,Common
28-04-2020,IGL,MATCH,Common
28-04-2021,RENUKA,MATCH,Common
28-04-2022,COROMANDEL,MATCH,Common
28-04-2022,SHANTIGEAR,MATCH,Common
28-04-2023,ANUP,MATCH,Common
28-04-2023,CHALET,MATCH,Common
28-04-2023,EIHOTEL,MATCH,Common
28-04-2023,JKCEMENT,MATCH,Common
28-04-2023,LLOYDSENGG,MATCH,Common
28-04-2026,KMEW,MATCH,Common
28-04-2026,YATHARTH,MATCH,Common
28-05-2019,ELGIEQUIP,MATCH,Common
28-05-2021,HDFCAMC,MATCH,Common
28-05-2021,SALZERELEC,MATCH,Common
28-05-2025,ARMANFIN,MATCH,Common
28-05-2025,WELCORP,MATCH,Common
28-06-2022,FMGOETZE,MATCH,Common
28-06-2023,ALKEM,MATCH,Common
28-06-2023,HEMIPROP,MATCH,Common
28-06-2023,SALASAR,MATCH,Common
28-06-2023,SHAREINDIA,MATCH,Common
28-06-2024,ABBOTINDIA,MATCH,Common
28-06-2024,IGL,MATCH,Common
28-07-2020,ADVENZYMES,MATCH,Common
28-07-2020,INFOBEAN,MATCH,Common
28-07-2020,SUPREMEIND,MATCH,Common
28-07-2020,TCS,MATCH,Common
28-07-2023,JMFINANCIL,MATCH,Common
28-07-2023,PETRONET,MATCH,Common
28-07-2023,PSPPROJECT,MATCH,Common
28-07-2023,RBA,MATCH,Common
28-07-2023,SHARDAMOTR,MATCH,Common
28-07-2023,TATACHEM,MATCH,Common
28-08-2023,CARTRADE,MATCH,Common
28-08-2023,DEEPAKNTR,MATCH,Common
28-08-2023,GHCL,MATCH,Common
28-08-2023,GREAVESCOT,MATCH,Common
28-09-2020,DABUR,MATCH,Common
28-09-2020,GODREJCP,MATCH,Common
28-09-2020,GRSE,MATCH,Common
28-09-2020,PCBL,MATCH,Common
28-09-2020,SEAMECLTD,MATCH,Common
28-09-2020,SUPRAJIT,MATCH,Common
28-09-2021,BHEL,MATCH,Common
28-09-2021,CANBK,MATCH,Common
28-09-2023,SCHAEFFLER,MATCH,Common
28-10-2020,DELTACORP,MATCH,Common
28-10-2020,HBLENGINE,MATCH,Common
28-10-2022,NH,MATCH,Common
28-10-2024,INDIANB,MATCH,Common
28-10-2025,BHEL,MATCH,Common
28-10-2025,DREDGECORP,MATCH,Common
28-10-2025,UPL,MATCH,Common
28-11-2018,RELIANCE,MATCH,Common
28-11-2022,PFIZER,MATCH,Common
28-11-2022,PFOCUS,MATCH,Common
28-11-2023,JUBLPHARMA,MATCH,Common
28-11-2023,SAIL,MATCH,Common
28-11-2025,SUPRAJIT,MATCH,Common
28-12-2020,DABUR,MATCH,Common
28-12-2020,GLAXO,MATCH,Common
28-12-2020,INFOBEAN,MATCH,Common
28-12-2020,JWL,MATCH,Common
28-12-2020,LGBBROSLTD,MATCH,Common
28-12-2020,NACLIND,MATCH,Common
28-12-2020,NAVA,MATCH,Common
28-12-2020,RTNINDIA,MATCH,Common
28-12-2020,SIRCA,MATCH,Common
28-12-2020,STEL,MATCH,Common
28-12-2021,ALLDIGI,MATCH,Common
28-12-2021,ANANTRAJ,MATCH,Common
28-12-2021,BGRENERGY,MATCH,Common
28-12-2021,CENTENKA,MATCH,Common
28-12-2021,FCL,MATCH,Common
28-12-2021,HIMATSEIDE,MATCH,Common
28-12-2021,INDORAMA,MATCH,Common
28-12-2021,JAGSNPHARM,MATCH,Common
28-12-2021,PENIND,MATCH,Common
28-12-2021,PIDILITIND,MATCH,Common
28-12-2021,TARIL,MATCH,Common
28-12-2022,INDSWFTLAB,MATCH,Common
28-12-2022,KIOCL,MATCH,Common
28-12-2022,LICHSGFIN,MATCH,Common
28-12-2022,RML,MATCH,Common
28-12-2022,SPIC,MATCH,Common
28-12-2023,NAVNETEDUL,MATCH,Common
28-12-2023,SULA,MATCH,Common
29-01-2020,JAIBALAJI,MATCH,Common
29-01-2024,DELHIVERY,MATCH,Common
29-01-2024,INDORAMA,MATCH,Common
29-01-2024,JPOLYINVST,MATCH,Common
29-01-2024,KIRLPNU,MATCH,Common
29-01-2024,SHAILY,MATCH,Common
29-01-2026,RAMCOCEM,MATCH,Common
29-02-2024,BERGEPAINT,MATCH,Common
29-02-2024,MFSL,MATCH,Common
29-03-2019,INSECTICID,MATCH,Common
29-03-2019,TRIDENT,MATCH,Common
29-03-2019,VBL,MATCH,Common
29-03-2022,GREENPLY,MATCH,Common
29-03-2022,MARATHON,MATCH,Common
29-03-2022,PFOCUS,MATCH,Common
29-03-2022,PRICOLLTD,MATCH,Common
29-03-2023,BDL,MATCH,Common
29-03-2023,NITINSPIN,MATCH,Common
29-04-2020,SOLARA,MATCH,Common
29-04-2021,GOKEX,MATCH,Common
29-04-2021,INGERRAND,MATCH,Common
29-04-2021,MOIL,MATCH,Common
29-04-2024,AURUM,MATCH,Common
29-04-2024,GABRIEL,MATCH,Common
29-04-2024,KEC,MATCH,Common
29-04-2024,NITINSPIN,MATCH,Common
29-04-2025,GRSE,MATCH,Common
29-04-2026,INDOBORAX,MATCH,Common
29-04-2026,NELCAST,MATCH,Common
29-04-2026,PIXTRANS,MATCH,Common
29-04-2026,SJS,MATCH,Common
29-05-2023,AHLUCONT,MATCH,Common
29-05-2023,BOROLTD,MATCH,Common
29-05-2023,ELECTHERM,MATCH,Common
29-05-2023,GREENLAM,MATCH,Common
29-05-2023,HITECHGEAR,MATCH,Common
29-05-2023,RAMRAT,MATCH,Common
29-05-2024,ICEMAKE,MATCH,Common
29-05-2025,HEG,MATCH,Common
29-06-2020,BHARATRAS,MATCH,Common
29-06-2021,VESUVIUS,MATCH,Common
29-06-2026,AVADHSUGAR,MATCH,Common
29-06-2026,BANSALWIRE,MATCH,Common
29-06-2026,KABRAEXTRU,MATCH,Common
29-06-2026,KSL,MATCH,Common
29-07-2019,ZYDUSWELL,MATCH,Common
29-07-2020,CGCL,MATCH,Common
29-07-2022,INFOBEAN,MATCH,Common
29-07-2022,NHPC,MATCH,Common
29-07-2022,NTPC,MATCH,Common
29-07-2022,TORNTPHARM,MATCH,Common
29-07-2024,HIRECT,MATCH,Common
29-07-2024,NAVNETEDUL,MATCH,Common
29-07-2024,RPSGVENT,MATCH,Common
29-07-2025,JAYNECOIND,MATCH,Common
29-08-2019,DABUR,MATCH,Common
29-08-2019,SOLARA,MATCH,Common
29-08-2022,PARAS,MATCH,Common
29-08-2023,DCMSHRIRAM,MATCH,Common
29-08-2023,INDIACEM,MATCH,Common
29-08-2023,IPL,MATCH,Common
29-08-2023,NAVINFLUOR,MATCH,Common
29-08-2025,JINDALPHOT,MATCH,Common
29-09-2020,CEATLTD,MATCH,Common
29-09-2020,NH,MATCH,Common
29-09-2020,PFOCUS,MATCH,Common
29-09-2020,SAGCEM,MATCH,Common
29-09-2020,TITAN,MATCH,Common
29-09-2021,AXISCADES,MATCH,Common
29-09-2021,BGRENERGY,MATCH,Common
29-09-2021,GODFRYPHLP,MATCH,Common
29-09-2022,3MINDIA,MATCH,Common
29-09-2022,ESABINDIA,MATCH,Common
29-09-2023,APOLLOHOSP,MATCH,Common
29-09-2023,BIOCON,MATCH,Common
29-09-2023,GUJALKALI,MATCH,Common
29-09-2023,LALPATHLAB,MATCH,Common
29-09-2025,BPCL,MATCH,Common
29-09-2025,IOC,MATCH,Common
29-09-2025,PUNJABCHEM,MATCH,Common
29-09-2025,UJJIVANSFB,MATCH,Common
29-09-2025,VSSL,MATCH,Common
29-10-2018,ICICIBANK,MATCH,Common
29-10-2018,JKPAPER,MATCH,Common
29-10-2020,CHOLAFIN,MATCH,Common
29-10-2024,HIMATSEIDE,MATCH,Common
29-10-2024,PARADEEP,MATCH,Common
29-10-2024,RAMCOCEM,MATCH,Common
29-10-2025,ADANIGREEN,MATCH,Common
29-10-2025,GPPL,MATCH,Common
29-10-2025,NBCC,MATCH,Common
29-10-2025,SALASAR,MATCH,Common
29-10-2025,STAR,MATCH,Common
29-11-2018,AXISBANK,MATCH,Common
29-11-2018,JWL,MATCH,Common
29-11-2021,DIAMONDYD,MATCH,Common
29-11-2022,DRREDDY,MATCH,Common
29-11-2022,ICRA,MATCH,Common
29-11-2022,LUPIN,MATCH,Common
29-11-2022,PIDILITIND,MATCH,Common
29-11-2023,AARTIPHARM,MATCH,Common
29-11-2023,CCL,MATCH,Common
29-11-2023,INFY,MATCH,Common
29-11-2023,M&M,MATCH,Common
29-11-2023,MANAPPURAM,MATCH,Common
29-11-2023,POONAWALLA,MATCH,Common
29-11-2023,POWERMECH,MATCH,Common
29-11-2023,PVRINOX,MATCH,Common
29-11-2023,RELINFRA,MATCH,Common
29-11-2023,TECHM,MATCH,Common
29-11-2023,UTIAMC,MATCH,Common
29-12-2020,DHANBANK,MATCH,Common
29-12-2020,HIRECT,MATCH,Common
29-12-2020,INGERRAND,MATCH,Common
29-12-2020,KIRLOSENG,MATCH,Common
29-12-2020,RICOAUTO,MATCH,Common
29-12-2020,ZOTA,MATCH,Common
29-12-2021,JBCHEPHARM,MATCH,Common
29-12-2021,KEC,MATCH,Common
29-12-2021,MSPL,MATCH,Common
29-12-2021,RAIN,MATCH,Common
29-12-2021,RESPONIND,MATCH,Common
29-12-2021,SPARC,MATCH,Common
29-12-2022,GPIL,MATCH,Common
29-12-2022,HINDZINC,MATCH,Common
29-12-2022,KEC,MATCH,Common
29-12-2022,SAMMAANCAP,MATCH,Common
29-12-2022,SJS,MATCH,Common
29-12-2022,SURYODAY,MATCH,Common
29-12-2022,TALBROAUTO,MATCH,Common
29-12-2022,WEL,MATCH,Common
29-12-2023,ICRA,MATCH,Common
29-12-2023,MAYURUNIQ,MATCH,Common
29-12-2025,TATASTEEL,MATCH,Common
30-01-2019,VBL,MATCH,Common
30-01-2020,GREENLAM,MATCH,Common
30-01-2023,DATAPATTNS,MATCH,Common
30-01-2023,RADICO,MATCH,Common
30-01-2024,JAMNAAUTO,MATCH,Common
30-01-2024,MSUMI,MATCH,Common
30-01-2024,PFOCUS,MATCH,Common
30-01-2024,SERVOTECH,MATCH,Common
30-01-2025,KARURVYSYA,MATCH,Common
30-01-2025,SWARAJENG,MATCH,Common
30-01-2025,UPL,MATCH,Common
30-03-2021,DABUR,MATCH,Common
30-03-2021,JSWDULUX,MATCH,Common
30-03-2022,HOMEFIRST,MATCH,Common
30-03-2022,SAFARI,MATCH,Common
30-03-2022,SAREGAMA,MATCH,Common
30-04-2019,GOLDIAM,MATCH,Common
30-04-2019,GREAVESCOT,MATCH,Common
30-04-2020,BHARTIARTL,MATCH,Common
30-04-2020,DHANUKA,MATCH,Common
30-04-2020,EPL,MATCH,Common
30-04-2026,BAJAJ-AUTO,MATCH,Common
30-04-2026,EBGNG,MATCH,Common
